pair_id,AF3-SHAP12,ESM-2,ESM-3,ESM-C,AF3-SHAP12+ESM-2,AF3-SHAP12+ESM-3,AF3-SHAP12+ESM-C
pos_q6pem8_q9jiy0,0.045960773,0.0021064538,0.12093054,0.07037312,0.0052798586,0.113655314,0.01629611
pos_q8r001_q99m04,0.18802054,0.10664781,0.045777418,0.07745045,0.03165564,0.13947454,0.041025557
pos_p10148_p13597,0.073483944,0.5510722,0.4088915,0.31459782,0.21876042,0.38682786,0.002112609
pos_q8ci15_p04202,0.31968126,0.5585533,0.19595043,0.14853004,0.38932848,0.2104604,0.5005403
pos_o08734_q60932,0.597701,0.0041323192,0.042021524,0.6791803,0.028112767,0.09207534,0.1419087
pos_p63028_q9z2s7,0.18101163,0.0123534715,0.014068058,0.0451027,0.0014867506,0.028027087,0.005219261
pos_q5eg47_p09036,0.10699419,0.2512519,0.008137011,0.9174619,0.50369865,0.27984878,0.37458214
pos_q9d1d6_q9d5l7,0.4967118,0.64614093,0.14847462,0.55670464,0.4592591,0.1685684,0.23956406
pos_p49817_p04202,0.038963266,0.16248797,0.0156265,0.13755575,0.23657991,0.025369296,0.061208732
pos_q64669_p59941,0.77055246,0.23973037,0.027892176,0.55031335,0.21784557,0.12840612,0.4421761
pos_p62331_p63001,0.78574216,0.54220754,0.66359586,0.98677814,0.90327877,0.47421482,0.7986537
pos_p63001_p09671,0.7428337,0.034347136,0.54128635,0.16574217,0.6444688,0.3764244,0.072977155
pos_p16045_q61411,0.74958074,0.16764691,0.32298797,0.29872733,0.35874805,0.45784217,0.078613915
pos_p47811_q60929,0.7511837,0.88659734,0.19182716,0.66326874,0.8775226,0.95586705,0.998156
pos_o88643_p63001,0.985292,0.86068547,0.13229154,0.8116824,0.9833129,0.9547552,0.99159837
pos_q60612_q6r0h7,0.43911862,0.12688743,0.060168847,0.40760377,0.6975319,0.5599508,0.74576426
pos_q8cin4_p63001,0.9871565,0.91025573,0.15387781,0.76423544,0.9868476,0.9725088,0.999516
pos_p29754_q8vii8,0.60400325,0.43030512,0.45423916,0.7908248,0.96660566,0.66807204,0.94727135
pos_p52793_q03145,0.77741575,0.49977872,0.66167414,0.574997,0.99946576,0.9535144,0.9847052
pos_p09581_q8r1r4,0.9733617,0.5288012,0.9040157,0.50017303,0.973195,0.8419427,0.99501354
pos_q61337_p10417,0.9643793,0.055936955,0.003195299,0.03775266,0.9942625,0.64782864,0.99708694
pos_q9r1e0_p47811,0.5201959,0.89072526,0.12773435,0.5879052,0.98486495,0.91289127,0.995577
pos_q9z2x8_q60795,0.79387957,0.81294876,0.4553902,0.08420864,0.9657677,0.88104504,0.9580922
pos_p18893_q61727,0.4247024,0.27770552,0.12151342,0.15300395,0.86924785,0.19782299,0.5112333
pos_q61288_o35607,0.9679757,0.93497795,0.98494107,0.6980393,0.995216,0.9896355,0.99898595
pos_p37172_o35607,0.9591551,0.96548635,0.9871356,0.63360393,0.99198276,0.984883,0.9986708
pos_o54834_p63001,0.48265603,0.6328251,0.046512634,0.16027881,0.6258231,0.4968868,0.16523278
pos_p06537_p42230,0.932695,0.6082039,0.60221255,0.5658315,0.9704644,0.8963299,0.997358
pos_o54949_q924a0,0.9681883,0.91827786,0.05030289,0.5132472,0.99508756,0.90799683,0.9971425
pos_q60750_o08543,0.99311805,0.9295963,0.5962233,0.7417197,0.99751234,0.9439887,0.9985594
pos_p28659_q9wv60,0.6007132,0.7639556,0.092999086,0.9106116,0.52789134,0.9598611,0.96712387
pos_q61592_q60805,0.7204341,0.922801,0.39915633,0.95904833,0.9955252,0.9060137,0.9848106
pos_q9z1s8_p35235,0.8424707,0.91939944,0.6674464,0.9579422,0.9956566,0.9819379,0.9907081
pos_p11859_q9r1e0,0.19840707,0.052051835,0.024430998,0.06456411,0.04744405,0.15419827,0.006155308
pos_q9eqp6_q6pcp7,0.44569275,0.3716866,0.52374375,0.6045594,0.64748687,0.4422597,0.5196501
pos_p05532_p20826,0.9965928,0.8517243,0.3092666,0.56482303,0.99255717,0.8617016,0.9977603
pos_p10417_p70444,0.988388,0.43185717,0.005147531,0.14879885,0.18514277,0.04300953,0.8256656
pos_q60805_q08761,0.91838413,0.88497525,0.14339775,0.8286437,0.9931699,0.9157217,0.9824746
pos_p23204_q99kr7,0.9949556,0.08306968,0.1413398,0.7967658,0.82838243,0.8786468,0.99807113
pos_p70268_q9qui0,0.23351014,0.7540318,0.19595356,0.7672387,0.83931196,0.6153214,0.5140114
pos_p29754_q6ns57,0.37817916,0.079230025,0.18470736,0.12434183,0.20018584,0.37184227,0.29266617
pos_p79621_q8k3z0,0.5340894,0.7733655,0.9337293,0.53056276,0.9110738,0.35081464,0.6758072
pos_p52800_p54761,0.9254613,0.77728283,0.43195572,0.69663084,0.99940956,0.9629836,0.998713
pos_p31750_p46938,0.24978986,0.9509096,0.78057164,0.8680122,0.73195153,0.80573404,0.41211858
pos_p52795_o08644,0.9181467,0.833572,0.68680024,0.90006554,0.99738306,0.96154326,0.99964905
pos_q61618_p01108,0.14056744,0.07636506,0.4758899,0.38819888,0.62878954,0.43609485,0.72389734
pos_q8r189_q9z1t2,0.35887703,0.005960159,0.102914736,0.031441405,0.03797009,0.31990096,0.123666935
pos_p70424_q61527,0.9871542,0.98896736,0.94983894,0.9359694,0.99991095,0.9759647,0.9992849
pos_q9z0j7_q6sje0,0.8870006,0.38967034,0.3960028,0.62795955,0.865015,0.3873732,0.947925
pos_q8ciz9_q8cj00,0.78153795,0.04674293,0.46799096,0.3173495,0.77111787,0.6706132,0.8894017
pos_q3umr5_q9db10,0.9633857,8.744743e-4,0.34371197,0.06574379,0.09437183,0.39337888,0.74423426
pos_q99kk2_q62108,0.6989725,0.02962759,0.028273951,0.5584004,0.67568964,0.5983965,0.93092686
pos_o08538_q02858,0.90078866,0.6828438,0.22466262,0.43589005,0.96247715,0.937853,0.9535778
pos_q9r229_q9wv56,0.9956131,0.9353991,0.8696284,0.45384565,0.9992481,0.90112203,0.99890006
pos_q61521_q01279,0.76439106,0.8321295,0.5699017,0.42142454,0.99951684,0.9234181,0.99633104
pos_q63961_p04202,0.6496687,0.23280576,0.8871587,0.678643,0.67650896,0.45062345,0.8416879
pos_p16951_p47811,0.06324453,0.17837013,0.06436623,0.4009349,0.016792778,0.56792665,0.045629334
pos_p97434_q9quk6,0.5354622,0.3908827,0.75460535,0.53750354,0.59732723,0.5431619,0.509972
pos_q64378_q04207,0.57303923,0.1002703,0.016191557,0.7619521,0.046589892,0.49946105,0.35997412
pos_p47811_q60795,0.10767095,0.7234183,0.16377921,0.5346471,0.24362797,0.6668383,0.7531008
pos_q01279_p70424,0.9692253,0.9906623,0.9523667,0.95907074,0.9999387,0.9703931,0.9991598
pos_o35608_q02858,0.86281586,0.63577676,0.2277442,0.3959706,0.9067398,0.8897241,0.9112418
pos_q61532_o54992,0.9908922,0.93234736,0.86970884,0.80797756,0.9808867,0.9220137,0.99602365
pos_p01580_p15261,0.22564895,0.20574377,0.084553085,0.12241804,0.04536908,0.07594956,0.02376307
pos_q9wv60_q9est8,0.44732487,0.86875725,0.6022769,0.43634886,0.5154333,0.528395,0.20941064
pos_q61527_q06186,0.9944088,0.89562947,0.28559536,0.16052875,0.9909176,0.9212834,0.9844475
pos_q9qum0_q7ts72,0.61143225,0.06338866,0.17100802,0.3934387,0.60337764,0.44363922,0.16363157
pos_p60954_q9jhb2,0.07774041,0.045413986,0.05798166,0.3696882,0.1586191,0.23807812,0.20629591
pos_f6xjp7_p04202,0.9163961,0.93716824,0.29826012,0.58629215,0.838623,0.6416627,0.9334252
pos_q99n57_o88520,0.6552269,0.38008368,0.29767805,0.90474963,0.48091832,0.8126484,0.6728159
pos_q9epw2_o54949,0.2780194,0.91887635,0.40386462,0.57622284,0.7327606,0.63446784,0.9555328
pos_p22361_q3u1n2,0.6251486,0.13487469,0.1868287,0.40367222,0.15535842,0.4195695,0.87263453
pos_q00560_o35718,0.5423053,0.9661456,0.58652836,0.83101207,0.9447201,0.72719187,0.6459002
pos_q08481_p29351,0.6008435,0.67062366,0.42867833,0.9826931,0.9712039,0.66502386,0.9421711
pos_o08530_p39429,0.26923412,0.10617929,0.41837594,0.15144308,0.46006504,0.45794314,0.42263588
pos_q8bmp4_q9est8,0.4409061,0.407681,0.18548757,0.23334028,0.70115185,0.32576206,0.07530492
pos_p43135_q02858,0.38852072,0.6826925,0.5535065,0.5883324,0.7652351,0.47286046,0.95530015
pos_q9jke2_p48281,0.6393786,0.06332808,0.47263545,0.90384585,0.6003469,0.40113875,0.88503784
pos_q60795_q9jmh6,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_p05132_p24529,0.79857886,0.029413356,0.65720415,0.23678114,0.4008769,0.66250074,0.17389795
pos_q3ttp0_q91y86,0.3136811,0.07466717,0.044091213,0.43339035,0.35654786,0.2543917,0.4082123
pos_q8byw9_p24788,0.36628655,7.292687e-4,0.023482304,0.6313389,0.09607037,0.2509119,0.6657022
pos_p70677_q8c3q9,0.74055564,0.69573593,0.5332447,0.8429758,0.34020197,0.36720645,0.66845816
pos_q62073_q91y86,0.2972763,0.7270398,0.83868617,0.9198273,0.6232294,0.8200772,0.74197227
pos_q9r1e0_p42227,0.14296004,0.5234333,0.33465707,0.15085958,0.8808404,0.61001205,0.594997
pos_q60787_p48025,0.23250107,0.9652731,0.9453617,0.82930547,0.90139276,0.9265219,0.64289564
pos_p70658_q6p549,0.4112597,0.6475384,0.26914153,0.2345104,0.81812733,0.5481873,0.46155438
pos_o35375_p70206,0.5669879,0.6314374,0.75874645,0.7855029,0.9151452,0.6462582,0.5033034
pos_q02248_q9r1e0,0.36266485,0.9080592,0.4761318,0.48819542,0.44638556,0.4590927,0.7667848
pos_q8bxk4_a2a9c3,0.19385639,0.09330682,0.082138166,0.07364253,0.0028460582,0.072588250000000007,0.025823696
pos_q99m31_q6ns57,0.6437229,0.0120913945,0.8055733,0.6781874,0.17642924,0.6135979,0.74774414
pos_q8ve38_q8r104,0.85017943,0.53329897,0.09713258,0.34479317,0.913415,0.33574006,0.6639133
pos_q02248_q07797,0.8477501,0.16354603,0.014706182,0.7959284,0.27901366,0.3010885,0.7945041
pos_p98083_p68181,0.12915392,0.9527598,0.945374,0.8829677,0.9526504,0.95274013,0.8843678
pos_q8r071_q9jhb2,0.5109952,0.11374354,0.6690213,0.23788403,0.8161535,0.47821957,0.85167060000000006
pos_q5eg47_o35659,0.43999597,0.41563374,0.2897327,0.82276326,0.9381648,0.77382827,0.9075016
pos_q60680_p83510,0.1566284,0.67262524,0.84728545,0.1860392,0.2287761,0.738969,0.21468876
pos_p53762_p21981,0.19877198,0.025602844,0.0042765797,0.16076915,0.3503402,0.69538695,0.40634432
pos_p08046_p70288,0.23024662,0.153675,0.24147445,0.28447366,0.09918227,0.15606196,0.11125864
pos_p06800_p54751,0.94204605,0.3846089,0.22909965,0.69505227,0.91260105,0.515642,0.93570894
pos_q78ik4_q9qyz6,0.15859036,0.12661462,0.0031942332,0.009076602,0.09042965,0.16011158,0.056317374
pos_p70671_q80x56,0.81471175,0.08788708,0.29545867,0.94443035,0.7631762,0.3849442,0.93981254
pos_q9jlv1_q99m31,0.20340164,0.017295605,0.029413002,0.23475412,0.32936504,0.28661588,0.47333592
pos_q02257_q9cq73,0.7694434,0.81335324,0.94987947,0.61591595,0.5870218,0.51839316,0.82668513
pos_q5xjy4_q8bx10,0.82255495,0.025348334,0.03698738,0.024628164,0.14105494,0.24379022,0.252725
pos_q9est8_q71fd5,0.8363539,0.345043,0.25433177,0.09912622,0.044050194,0.5449186,0.1658529
pos_d3z7p3_p15105,0.6808799,0.021830507,0.18204962,0.29314175,0.04400909,0.22746451,0.109194405
pos_q9es52_q08481,0.70505124,0.2910844,0.38163528,0.8607324,0.75176156,0.7282247,0.72889304
pos_p31750_q61508,0.27839506,0.1865915,0.09548491,0.47759312,0.10958109,0.31272173,0.16541636
pos_p63085_p34152,0.4592424,0.7232127,0.83716005,0.96419543,0.8499246,0.79781544,0.99188954
pos_e9qaq5_a0a2r8vk23,0.55477834,0.28417122,0.38733965,0.30001292,0.35268208,0.6686477,0.13875055
pos_q9esl8_q06186,0.19979888,0.9254573,0.85550654,0.25724262,0.086774245,0.35326067,0.026660789
pos_p63038_q99m31,0.75642335,0.12110615,0.120254315,0.43424404,0.44689444,0.20957041,0.9619198
pos_q8k1m6_q99mq3,0.38156724,0.10363407,0.2165252,0.14717256,0.17931116,0.3625904,0.12354827
pos_p07750_q8ve43,0.4521238,0.20539407,0.23413941,0.22021437,0.037616387,0.08641551,0.0837642
pos_p53569_q00286,0.43099183,0.0085072,0.05548647,0.025960213,0.021490613,0.2879302,0.020227214
pos_q8ciz9_q9cz44,0.5733841,0.01118951,0.31258294,0.040390078,0.043923765,0.5467644,0.07710019
pos_q60843_o35253,0.1947722,0.3078332,0.1785513,0.6351778,0.09373551,0.30343992,0.6667576
pos_p28843_q01279,0.15704124,0.91974705,0.033587143,0.8058107,0.8830056,0.47248164,0.35445532
pos_q8ci15_p39429,0.14947233,0.6881718,0.16173652,0.6606624,0.76694864,0.5150903,0.45060477
pos_q61093_q9wvm1,0.3504021,0.015842952,0.10305859,0.13531384,0.06928916,0.24358569,0.034217894
pos_q3upi1_p05480,0.6232205,0.111548126,0.91931,0.35890535,0.80830246,0.5828273,0.44485918
pos_q9z0x1_q99m31,0.84416825,0.30591926,0.18933544,0.61162704,0.8752954,0.35627988,0.92444843
pos_q99k99_p34971,0.1303151,0.023613764,0.06612537,0.2704828,0.018552685,0.2329618,0.6806249
pos_q8k1m6_q8jzy2,0.57247686,0.19224022,0.3187107,0.635197,0.1969928,0.3249628,0.48961636
pos_q3umr5_q8vcx5,0.4062523,0.036253236,0.13681684,0.049193703,0.035378397,0.183301,0.06577732
pos_q60631_p34152,0.13715334,0.9900359,0.9863247,0.92221135,0.98860043,0.9616719,0.95232296
pos_q61221_q61503,0.36952975,0.021369811,0.15223166,0.66061145,0.097007915,0.27369648,0.15505162
pos_p10923_p05480,0.11694569,0.31326467,0.038746,0.42283165,0.32250518,0.39082906,0.87076646
pos_p18893_p48281,0.5118533,0.15679573,0.3972828,0.33786473,0.058146805,0.15088382,0.5620304
pos_p58022_q8k007,0.70326656,0.5810589,0.03331279,0.5918899,0.5737999,0.14351574,0.21560483
pos_p35991_p48025,0.74411315,0.99954283,0.9987931,0.9631477,0.99667716,0.9520858,0.95966
pos_q8r180_p27773,0.79390305,0.09793034,0.18404317,0.030607583,0.035788585,0.17499457,0.0057321135
pos_p97481_p42227,0.63855004,0.7583367,0.5327049,0.5501565,0.94080514,0.7947798,0.71401125
pos_a2a432_q923e4,0.5888308,0.16113083,0.12011598,0.23753852,0.18876067,0.21312824,0.10340721
pos_q9eqy5_q60996,0.72369593,0.013044667,0.059947636,0.22528459,0.5529937,0.6116833,0.36217058
pos_q9jhb2_p70460,0.11226096,0.17018151,0.37380075,0.3907412,0.83630353,0.40588537,0.49441564
pos_q80u63_q9wvs6,0.45622018,0.21990125,0.1362843,0.053975496,0.30760106,0.31677732,0.18548985
pos_b2ry04_o70468,0.26681072,0.5682166,0.29836223,0.5876065,0.8817379,0.5299727,0.72825795
pos_p28653_o88572,0.17087218,0.98883003,0.4069978,0.95415705,0.6784158,0.48672804,0.57237417
pos_p30561_p00184,0.094797485,0.25902557,0.06382796,0.72525,0.64968914,0.25890288,0.7009204
pos_q62463_o88721,0.6374947,0.99431956,0.6912705,0.80368334,0.99564856,0.449991,0.6616275
pos_p62748_q00560,0.2633543,0.7022359,0.50821024,0.830067,0.636496,0.5573329,0.7961868
pos_p29754_p05480,0.6347036,0.9871408,0.8523527,0.78123486,0.9973911,0.7645782,0.9077788
pos_q8r5f7_q6q899,0.7546079,0.6243625,0.93871105,0.46947703,0.75170857,0.44428146,0.5897721
pos_q8bla8_q704y3,0.44952127,0.88470405,0.87386703,0.63934577,0.7068764,0.4439199,0.74113566
pos_q8bk64_q8k4k4,0.45385188,0.038377892,0.33250093,0.3605935,0.298712,0.7692644,0.6515972
pos_p35991_q9r098,0.77605397,0.66204834,0.92780745,0.97991735,0.9447938,0.87172383,0.85695577
pos_p70658_p06800,0.25422895,0.73608816,0.10244165,0.63562495,0.97137827,0.42746302,0.22665444
pos_q9es82_p70414,0.29976937,0.48408508,0.2650648,0.7150535,0.516028,0.30618608,0.52792263
pos_p33434_q62371,0.3363589,0.67086303,0.34652892,0.9478586,0.8130684,0.5140901,0.7605721
pos_p14142_q7ts72,0.69379735,0.053764276,0.008523685,0.5418062,0.19371724,0.2617866,0.73216206
pos_o08696_q91wc0,0.14284933,0.03507214,0.012997549,0.098739505,0.0051703965,0.24441978,0.0120172035
pos_q5sxj3_p17553,0.38682464,0.23444858,0.016134392,0.022416411,0.30703157,0.13117671,0.03411429
pos_q9jj28_q64727,0.630206,0.70284235,0.5623369,0.03613124,0.5404548,0.41093078,0.2738374
pos_p51943_p28563,0.72052544,0.80478776,0.0045856093,0.7992949,0.71528137,0.33096835,0.66030174
pos_p97503_p59941,0.1513713,0.21190397,0.018455384,0.29176542,0.7541989,0.25194648,0.81255716
pos_p15379_q6ygz1,0.27941567,0.48502353,0.19240536,0.13263859,0.2930376,0.16813232,0.24497631
pos_o70469_q91yx7,0.75707763,0.9997527,0.98577034,0.9254537,0.9999647,0.983634,0.9832849
pos_q9eri5_q9cxg3,0.2870394,0.48620957,0.11820607,0.16610615,0.556496,0.47379,0.14490595
pos_p97465_p35235,0.31542912,0.986201,0.903675,0.97065455,0.9640145,0.89857167,0.938301
pos_p22366_q9jlf7,0.42809102,0.67017674,0.94064254,0.30858698,0.8765641,0.47274613,0.66022205
pos_p97333_o09126,0.82212037,0.9722562,0.32357487,0.88065624,0.984723,0.7223011,0.86143494
pos_p63017_q91w90,0.52311,0.23539387,0.5702795,0.91184855,0.547869,0.4785862,0.48974523
pos_p47746_p31938,0.68683237,0.7964029,0.47674322,0.41523305,0.9678143,0.540299,0.31372303
pos_p47811_q7tt00,0.2768222,0.4235266,0.31528386,0.69520277,0.050660994,0.55167663,0.76781136
pos_q9z0l4_q9ep52,0.4837528,0.12881117,0.22699629,0.26036265,0.06802394,0.075402185,0.16130541
pos_q80u63_q99mq3,0.6769283,0.07778812,0.07699202,0.021925291,0.21172047,0.23415412,0.046782892
pos_p15379_p70312,0.15966089,0.08172573,0.045406234,0.10975732,0.18028449,0.19006224,0.027732076
pos_q3tww8_q6a4j8,0.19995882,0.5977004,0.009085566,0.638368,0.3750387,0.771617,0.6658955
pos_q8bsu2_p13597,0.34204593,0.7318518,0.8633328,0.92755735,0.5687462,0.5283998,0.9065966
pos_q61093_o08663,0.72155863,0.22706982,0.15110719,0.14047264,0.39826432,0.2878315,0.2127975
pos_q64691_q3udk1,0.08774324,0.5044236,0.041898634,0.3641544,0.19719349,0.2945905,0.20504037
pos_o89110_q9d8t2,0.3880981,0.03404952,0.32720864,0.6870136,0.16750273,0.22307183,0.7444311
pos_q8bh93_q9wut3,0.03428823,0.10679318,0.011970812,0.32796958,0.040309913,0.25347190000000003,0.004381178
pos_q9jl06_q64729,0.7148838,0.81537634,0.31680527000000003,0.82590026,0.9238083,0.71303636,0.6798988
pos_p32299_q8r4b8,0.30965412,0.8766821,0.41131365,0.9034269,0.90821755,0.36471358,0.9346072
pos_p60324_q9cxl1,0.15885016,2.9016421e-6,0.044304445,0.0024959156,0.005144883,0.078715555,0.0023837867
pos_p35235_p05480,0.7158768,0.9937116,0.99183005,0.9871767,0.96965986,0.8808848,0.97133857
pos_q02248_q9wvh4,0.37890157,0.8918362,0.3683924,0.67691946,0.3141014,0.36620468,0.7164974
pos_q8c9s8_q9jkn1,0.73430234,0.09408205,0.9020534,0.12838699,0.41044945,0.4847268,0.3550707
pos_e9q2e9_q3tbl6,0.04246052,4.8383554e-5,0.0013738,0.02868311,0.0012805405,0.018227959,0.0068866825
pos_q62170_q8ciz8,0.044397898,0.43229482,0.052126456,0.04096474,0.025775185,0.11521146,0.011446055
pos_p63166_p02340,0.3113968,0.32376808,0.34442028,0.24669649,0.06559344,0.30173415,0.055441413
pos_p15655_p97333,0.19739594,0.9828128,0.12869415,0.87577754,0.81366557,0.6923552,0.52780545
pos_p06795_p35918,0.1263664,0.30730015,0.022057543,0.6421252,0.3383297,0.29392397,0.32073358
pos_q08857_p98156,0.74562806,0.80204153,0.10714833,0.5767305,0.45444337,0.61153936,0.26886237
pos_q61735_q9qy33,0.59760123,0.8087765,0.48177946,0.33946568,0.84629637,0.38025638,0.22109757
pos_q1hl35_q6ns57,0.18331304,0.44526315,0.05919575,0.061958678,0.13544875,0.32498854,0.119149216
pos_q6pcx7_q8bmp4,0.5205894,0.5363358,0.21122895,0.101480804,0.80865175,0.114467666,0.052991785
pos_q9est8_q9quk6,0.87112534,0.292552,0.7324386,0.7296151,0.6891062,0.41611987,0.81933284
pos_q09014_q8ciz9,0.59258205,0.11862319,0.34160972,0.5300253,0.7006458,0.30272418,0.49368438
pos_q8vby2_p05132,0.4490976,0.95835614,0.9837118,0.94988316,0.93658996,0.81914496,0.95992005
pos_p31750_o35286,0.4970339,0.36070845,0.09794721,0.9893606,0.65919405,0.48549557,0.9808369
pos_o55143_q9qvp9,0.51713896,0.10887935,0.09140725,0.7776866,0.497182,0.65378356,0.9208414
pos_p21275_p42582,0.34532857,0.037710205,0.2997345,0.0631592,0.13678133,0.17680158,0.008041426
pos_q8bhy3_q01279,0.114477485,0.8257964,0.2803996,0.58777547,0.44461632,0.2839755,0.6364183
pos_q03963_q9z1m0,0.4588704,0.11592942,0.10186971,0.43819386,0.4133338,0.2696731,0.2533776
pos_q7tpv4_o70343,0.32253984,0.016392758,0.01584627,0.023833327,0.0063170847,0.13296914,0.021554917
pos_q6ns57_p05480,0.44997063,0.31938753,0.30487013,0.59038144,0.58151597,0.7687944,0.59421307
pos_q02248_q9r0y8,0.39580798,0.015716096,0.013847418,0.8956574,0.4606336,0.2740606,0.9165262
pos_o89084_p63280,0.1371275,0.92113936,0.76175815,0.7937805,0.64233184,0.46240932,0.14018306
pos_q02248_q08481,0.5596328,0.70190495,0.029972225,0.9064099,0.40638173,0.38135216,0.8470098
pos_p98156_q61009,0.59817606,0.5537298,0.14444928,0.6358553,0.55546767,0.51559055,0.23873384
pos_q5eg47_p70288,0.54793835,0.29496595,0.029890198,0.8272697,0.6707405,0.18336245,0.8736317
pos_o35099_p10639,0.099233665,0.24134001,0.65699875,0.5423944,0.09656793,0.5414972,0.72348267
pos_q91vn0_p27467,0.1169051,0.7086139,0.026502239,0.31398237,0.4374121,0.30410668,0.21038993
pos_p18893_q61830,0.03169544,0.3913651,0.21444039,0.05082579,0.46864653,0.12125647,0.0141994795
pos_q9z1t6_q62312,0.23996006,0.3642788,0.45435828,0.47203407,0.21713887,0.735828,0.6280632
pos_p18572_q61184,0.3293203,0.8563219,0.25296175,0.9022205,0.8478711,0.42891482,0.34535366
pos_f8vq54_e9q368,0.60717213,0.0599596,0.046767868,0.03953774,0.035114914,0.049142398,0.0804536
pos_p29452_q3up24,0.67129874,0.5934242,0.20049459,0.51649237,0.34491578,0.31342494,0.7606232
pos_q7tma4_q76ju9,0.5814156,0.9602697,0.6669284,0.8747094,0.9873711,0.3820723,0.90792197
pos_q3upi1_q6ns57,0.3755258,0.02060954,0.047241643,0.1496031,0.039128523,0.11268613,0.029331367
pos_q61093_q8ciz9,0.5912414,0.76484853,0.6259827,0.43215722,0.4464064,0.25846148,0.32437006
pos_q91vn0_p22725,0.17070553,0.7551778,0.037815623,0.49527568,0.33039248,0.27098438,0.3691089
pos_q9jlv5_o08759,0.5143671,0.56098354,0.11311089,0.45031953,0.2620095,0.1357623,0.14079155
pos_q9z2b5_q8cgy8,0.29390875,0.22196561,0.2510103,0.23185624,0.18259585,0.31427515,0.5460509
pos_p11835_p30557,0.3683195,0.49846953,0.67219085,0.35685405,0.9426287,0.33629632,0.037780337
pos_p33896_q9d9i1,0.20420696,0.003949783,0.023386884,0.21940969,0.0017649577,0.12750143,9.052671e-4
pos_p97855_e9pyg6,0.33129817,0.0112186335,0.26756284,0.6998847,0.01933956,0.7877727,0.5237752
pos_p58307_q6ns57,0.37135658,0.090041935,0.2589103,0.089267634,0.1421758,0.26372114,0.07386991
pos_p18762_q80vp9,0.62517786,0.06764264,0.16319071,0.19292033,0.13574915,0.23915096,0.48073667
pos_q02248_p97471,0.51980245,0.7313852,0.093210585,0.81201696,0.370258,0.383707,0.90366787
pos_p97305_p11103,0.15555267,0.039918423,0.38122207,0.27289924,0.1432356,0.50817436,0.44103193
pos_q3udn3_q9cr16,0.1303506,0.021613514,0.06534423,0.05051969,0.01026151,0.2925811,0.043696143
pos_q5eg47_p14142,0.45393863,0.14981735,0.05313838,0.66930485,0.95927995,0.61701053,0.9745059
pos_p37238_p13516,0.3594924,0.4555926,0.035458066,0.75871694,0.66882443,0.11647658,0.77806807
pos_p70313_q5eg47,0.573891,0.6785824,0.04342942,0.8581728,0.77400887,0.37266877,0.98287153
pos_p47811_p23204,0.6299687,0.4410026,0.63010246,0.9443126,0.65607077,0.5296528,0.98452735
