file,VDWAALS,ESURF,TOTAL
P26928-Q8VEB2,-117.7805,-15.5225,20.3177
Q8BYR2-Q9JI10,-177.3209,-26.9952,-44.9845
Q60929-Q8CFN5,-432.179,-66.9675,-378.293
P97447-Q8BW72,-296.9674,-49.7704,-69.2914
O55143-B2RWS6,0,0,0
O54908-Q8K1S7,-140.1317,-23.9412,-103.7035
P35951-O88572,-20.8864,-81.1242,405.5288
Q9Z1P8-O88572,-202.3413,-32.304,38.8093
O35598-O70138,-205.0239,-32.771,-32.8036
O70138-P04202,-86.159,-12.6526,-7.3025
P54763-Q78DX7,-337.018,-50.7546,-31.25
P31750-Q78DX7,-100.984,-14.6576,59.6446
P08505-P15208,-127.5488,-20.3969,-29.1152
Q01147-P45481,-482.7443,-76.6916,-59.9633
Q60795-O70343,-195.9762,-34.4805,-108.7159
Q6ZQ88-P50752,-301.9064,-55.8503,-122.3112
Q3UXZ9-P50752,-122.6854,-21.8449,-40.8579
P07901-P11499,-496.4166,-69.1494,-226.6139
P09470-Q9QYC0,-732.3166,-115.3359,69.2314
Q9QYC0-Q9QYB8,-514.7989,-76.6042,-106.7111
Q9QYC0-P15539,-184.5515,-26.8803,-25.9385
P29477-Q05769,-286.0919,-44.232,24.8559
P35762-O08992,-65.374,-8.9665,-13.1622
O35598-P31695,-283.379,-38.1587,4.387
P97432-Q9WVS6,-133.8939,-20.9135,-20.2699
Q8K3K8-Q9WVS6,-20.0269,-3.4149,2.6034
O88597-Q99KU0,-60.7762,-9.0288,-16.1161
Q9JJ26-Q8R4B8,-145.8835,-23.2035,-2.5798
Q9JJ26-O70405,-195.1713,-31.8556,-70.592
O88597-Q9JJ26,-122.7182,-15.5884,-38.8263
Q9CQV6-Q9JJ26,-63.5675,-12.4465,-4.6881
Q99J83-Q8R104,-152.4246,-21.0591,-34.3666
Q9Z0F8-O35188,-130.6807,-18.9501,-29.1716
P15655-P20444,-68.8502,-13.9631,17.0404
Q91YS8-P35396,-140.4814,-23.0883,-21.3797
A0A1B0GR71-P08505,-235.1311,-37.557,-12.5611
P54763-Q99N57,-277.3714,-42.3359,-21.0519
Q9QZQ0-Q9R0C8,-203.2243,-27.467,-25.1127
Q08481-Q8CD91,-158.2469,-23.4836,-37.7243
Q3UHC7-Q8CI19,-278.6745,-42.9937,-47.9896
P08122-A2A9C3,0,0,0
P08122-P36423,-60.4376,-6.9382,6.988
P08122-M0QWJ9,-104.4215,-16.063,-45.0321
Q01815-P97414,-466.248,-80.1945,-94.1385
P70288-Q8R1H0,-42.9419,-7.258,-37.6675
Q62386-P06804,-36.6907,-4.5961,8.568
P47811-P05125,-191.9754,-31.0621,-74.4915
Q9Z0J7-P42227,-54.4561,-9.0675,-36.959
P04441-P35343,-195.872,-28.212,-42.4026
P04441-P70658,-141.1557,-20.5637,-62.1105
P04441-P12032,-60.4013,-7.6765,-20.6535
P29754-P04441,-308.3055,-50.6099,-152.5913
P13864-Q923E4,-177.4518,-25.7924,7.996
Q61188-Q9R1Y5,-490.3806,-76.6789,-113.3471
P13864-Q9R1Y5,-330.8383,-50.6082,140.8982
P51437-Q9Z0X4,-99.7024,-14.6559,-7.4692
O55003-Q9WVH4,-86.9889,-13.4607,-8.9238
P60041-P30935,-110.0012,-16.6138,-104.1013
P60041-P49660,-96.2858,-13.8027,-41.8577
P60041-O08858,-136.3455,-17.507,-77.7606
P27600-P70414,-85.997,-14.7344,36.3607
P48036-P70414,-47.1031,-7.4091,-19.5827
P35917-P35918,-401.0196,-73.3109,135.3899
P31750-Q8K1D8,-46.3749,-5.2501,-3.7803
Q8K1D8-P35918,-63.6984,-7.4282,-29.6122
Q8K1D8-Q60795,-42.3077,-4.4698,2.5942
Q9EQY0-P63028,-79.2709,-12.5014,41.2317
P97287-P63028,-98.2287,-14.2495,-13.9276
O35864-Q9EQY0,-72.0059,-9.3385,-10.4932
Q9EQY0-P68040,-262.1914,-40.1175,7.922
O08852-P70302,0,0,0
Q923E4-O70405,-509.6313,-79.6106,-33.253
P54071-Q8K2C6,-98.655,-12.9927,-32.852
Q60994-Q05769,-109.111,-18.7863,38.7889
P42227-Q922Y2,-37.2821,-7.0582,0.1134
Q62073-Q62312,-63.9232,-9.9612,18.715
Q9JKP5-Q62312,-185.6096,-29.5254,26.7567
Q9JKP5-Q9JM73,-47.5068,-8.9249,-8.1095
Q2TJ95-Q00731,-31.4025,-4.4775,-2.7608
Q9R1E0-P11103,-300.2077,-49.868,-105.7891
O35608-Q9R1E0,-76.4038,-13.2252,-92.5182
Q497H5-P63001,-74.0823,-10.8278,34.2151
P60766-Q497H5,-202.3076,-34.0407,-23.7847
Q60793-P26450,-255.6869,-47.0793,-83.6046
P31750-Q60793,-210.2277,-41.8716,-34.7125
P58771-Q64727,-147.5103,-27.8624,-13.1573
Q61292-Q64727,-204.9446,-30.9157,84.4939
Q61087-Q64727,-93.527,-16.7292,26.0013
A2ARA8-Q64727,-195.7501,-25.6712,-25.6607
Q91V88-Q64727,-104.7181,-17.4418,50.0819
Q91Z83-P58771,-617.4119,-98.8475,-305.633
P51667-P58771,-100.879,-19.7786,25.228
Q6PCX7-Q8BUN5,-104.0874,-15.2048,-15.5314
P30561-P00184,-86.0305,-12.833,20.8322
Q08857-P42227,-204.6901,-34.2394,-48.7241
Q9R229-Q01705,-130.87,-19.8787,0.1998
P26883-Q01705,-168.1368,-28.3628,-57.8577
P11881-Q3V3Q7,0,0,0
Q9QYY0-Q9QZL0,-108.3529,-19.4405,32.2443
P97477-Q9QYY0,-302.411,-46.8728,-55.0898
Q03963-Q99MB1,-105.2607,-16.2695,78.0377
Q9WTI7-P15409,-99.7797,-13.0514,-13.7846
O08738-O89110,-206.7112,-26.0506,-23.6103
O08738-Q8C3Q9,-196.0417,-27.7424,-59.9091
P97864-O89110,-186.9934,-27.0102,4.9453
P97864-Q8C3Q9,-341.928,-51.4885,-132.3209
O55143-Q9WV60,-71.1676,-14.3543,-36.555
Q9ESU6-P11103,-339.2011,-56.2547,26.4416
Q9ESU6-P61219,-199.3238,-34.8815,-36.8631
Q9WVH4-P11103,-307.1946,-50.3615,-79.2239
P11103-P42227,-161.2702,-28.9874,89.4912
P63158-P11103,-97.9232,-19.6268,-1.4233
Q9DBD2-Q62351,-113.6937,-19.8969,-30.1008
Q62073-Q8R4B8,-108.2563,-14.9898,-36.5709
P31750-Q61572,-188.3635,-31.0185,-26.5599
A0A2R8VHR8-Q9EQY0,-126.5781,-19.8371,-35.2113
P63001-Q8R173,-114.1735,-17.2609,-24.5148
P26883-Q61411,-115.6866,-16.8395,-13.7656
P63158-P07901,-99.3933,-18.3235,7.8773
P59941-Q921P9,-50.4306,-8.1414,-0.5074
Q9QUN7-Q9JKE2,-103.6178,-16.5099,16.0807
Q9QUK6-Q9JKE2,-95.9173,-15.4292,-17.959
Q9JJJ3-P41245,-43.3016,-7.2092,-1.1359
P11440-P97329,-64.0895,-12.4194,23.5505
Q9R229-P42582,-109.5469,-19.9374,-10.0966
Q01705-E2JF22,0,0,0
Q8BFQ3-E2JF22,-80.2673,-9.5544,-12.872
O88712-Q64318,-230.7435,-31.8546,-43.2358
P21274-Q03358,-110.4655,-18.9735,-13.096
Q91VN0-P27467,-226.972,-35.4085,-8.6004
P70340-O35182,-270.2415,-38.0995,-60.6245
P60324-Q1WG82,-12.9135,-2.3824,5.8194
P61364-Q62351,-114.6111,-18.8832,-74.682
P70180-P61364,-107.0342,-17.1233,-78.7055
P54310-P61364,-101.387,-16.2143,8.9301
P05132-Q62351,-155.5495,-28.3797,-126.1986
Q9CQ62-P06537,-215.084,-30.6542,-19.9387
Q9QY36-Q80UM3,-256.4726,-38.4049,-87.0827
O88522-Q99K90,-203.211,-30.5192,-83.3769
Q923E4-Q8BG60,-258.6021,-35.7348,-51.0339
O55143-Q9QVP9,-286.6747,-45.3793,115.9759
P70671-Q91ZX7,0,0,0
P31750-Q60751,-235.6008,-37.8901,19.6759
P06803-P34152,-110.4985,-17.5734,19.4732
P28653-Q9QUK6,-98.1404,-14.7512,32.8575
P70323-P70326,-182.724,-27.9577,-51.1234
O88942-P04202,-122.2818,-20.7076,-3.3339
P70414-Q9QZC1,-173.9123,-31.5833,0.9319
Q9Z239-P70414,-36.4204,-4.3357,-5.0045
Q60613-P18893,-67.5467,-10.3566,12.1713
P29452-Q9JKE2,-113.5998,-16.6901,-19.0333
Q9Z2V6-P28867,-324.3172,-53.8531,-36.6003
P54763-Q2NL51,-183.1445,-30.5015,-39.1082
P37238-P05480,-149.1386,-24.3002,5.2792
P18242-P42227,-38.474,-6.2867,33.5401
P63321-P05480,-97.0212,-16.8048,-23.6741
Q8BPM0-P63321,-103.5679,-15.3482,42.3161
P14234-P63321,-96.3774,-13.5135,4.2863
Q91YI4-P63321,-85.8651,-11.8974,-9.3692
Q91VN0-P63321,-143.5068,-29.7796,-55.6865
P63321-P61082,-49.6276,-11.821,-17.6331
P40694-P63321,-144.6117,-21.8762,-46.0525
Q9D658-P63321,-64.2708,-10.0469,-13.5734
Q64373-P63321,-88.4219,-13.6285,-56.556
Q8BGI3-Q6GQT6,-178.7482,-30.5003,-51.7823
Q00623-P11247,-54.1283,-10.8895,-9.142
P50462-Q62523,-213.6781,-29.2734,-93.8882
P50462-Q6NZM9,-61.0946,-7.9797,-10.8721
P50462-Q9JHD1,-141.5448,-21.6952,-15.6344
Q80U63-P05132,-120.9807,-20.408,-16.5642
P37238-P06804,-92.6603,-15.3078,-21.339
F6VAN0-O70456,-151.8367,-24.3828,-81.9922
Q9QUJ7-Q9JHI8,-84.4029,-13.0816,-16.2128
Q5HZI1-Q8BMT0,-123.3924,-20.5524,-57.4315
Q8BMT0-A3KMN0,-344.4631,-52.6803,-102.5856
Q5HZI1-P11103,-81.8845,-17.8374,-42.3752
Q8CBY8-Q9CQV6,-18.8561,-5.7424,-17.0359
Q61953-Q8K4L3,-1086.376,-177.479,256.3216
Q8K4L3-Q64727,-1001.8443,-168.6065,75.652
P27641-P23475,-1052.4689,-157.5315,-823.4489
P07903-Q64267,-56.475,-8.9868,-49.8618
P07903-P35689,-382.4189,-61.2238,15.5234
O35144-Q91VL8,-361.1581,-48.937,-156.9743
P15379-P01590,-65.5764,-10.7349,-15.2196
Q06507-Q9WVS6,-3.6736,-0.1665,5.8546
Q61686-O88974,-149.8174,-24.1331,-88.5588
O35219-O88974,-477.5483,-74.9579,-53.0814
O88974-Q8BUN5,-230.6445,-36.3234,-74.5749
P31750-O88974,-189.0714,-34.5341,-5.5515
O88974-P02340,-309.4775,-47.0884,-86.8288
Q7TT18-O88974,-1441.6167,-244.6181,-95.2784
Q8C3P7-O88974,-190.1168,-28.9291,2.7492
Q01279-P31938,-198.4579,-30.6336,34.5608
Q9WVH4-Q9WVC6,-181.9529,-30.9163,-126.8784
Q9CR00-Q9Z0Z3,-82.0284,-11.5983,-40.9181
P97377-Q03137,-168.0427,-30.2119,7.3078
Q08857-P31725,-43.0822,-7.9039,-16.0776
P14211-Q80U63,-40.1873,-4.7732,30.3345
O55143-Q80U63,-24.8192,-6.962,17.2598
Q06507-Q9JJN1,-2.1349,-1.8429,-13.2402
O35625-P04202,-289.454,-45.8662,-59.7513
P05132-Q99JI6,-98.1214,-16.591,-84.8077
Q01231-P60324,-94.4255,-15.0991,-51.8715
Q9CUN6-A2A5Z6,-215.8688,-28.8214,-59.5989
Q3UMR5-Q9CXD6,-29.1033,-4.5296,-10.2242
O08715-P05480,-181.4045,-21.9821,-75.4539
O08715-P63087,-220.8147,-31.8419,-57.0031
O08715-S4R2P9,-346.8856,-49.3247,-42.3254
Q8CJG0-O08715,-346.2042,-50.4656,50.9065
P58281-P05132,-61.8521,-7.8397,5.9397
Q9CRB9-P58281,-216.8372,-35.8189,-29.3476
P05132-Q9CZE3,-144.9592,-24.5521,-20.0981
P05132-Q6NSW3,-285.2605,-50.5281,-143.1972
Q8CI15-Q6NSW3,-257.0474,-38.2429,22.1626
Q62167-Q8R4B8,-353.6216,-56.8654,-125.987
Q9CWR2-Q9EPK5,-502.4844,-79.814,-144.4914
P26450-Q8BUN5,-95.4511,-16.0503,43.5089
Q8CBY8-P00755,-144.9623,-21.3508,-14.4177
P01101-P97471,-160.046,-23.1278,-35.5983
Q00724-O70491,-101.0476,-15.493,-82.8751
Q61146-P06804,-135.9815,-18.7941,-19.846800000000002
P01580-Q61146,-42.3196,-4.532,9.5574
Q80TA9-Q91VR7,-131.4353,-22.1659,-16.4247
Q8CBY8-Q80TA9,-102.2876,-15.6311,-5.088
Q61271-P27038,-173.3484,-26.4832,-59.0317
Q61271-P27040,-158.104,-23.1304,-19.3673
P19785-P35918,-410.3269,-67.3257,14.3797
Q8CIZ9-Q9CZ44,-284.5325,-48.1708,-86.2506
Q3MI99-P97953,-194.3908,-32.036,-94.6437
B2RY45-P97953,-148.1019,-25.2762,-32.7779
P54763-P35917,-437.9311,-68.173,1.1938
Q61850-P28235,-218.5511,-36.8316,-77.0877
O09100-Q8BX65,-43.3055,-8.3577,-35.5208
P04627-P12025,-129.3846,-20.1938,-0.7361
P32883-P12025,-73.3712,-13.8316,-7.2419
Q61093-Q60795,-90.9818,-17.2982,-74.2337
Q91YI1-Q9JLN9,-318.8474,-51.486,-104.7605
Q62120-Q8R5K2,-248.9976,-34.1373,13.2723
Q9R1Q9-Q8R4B8,-50.617,-10.8482,9.2245
Q80U63-P63001,-97.3842,-15.0222,-3.4515
Q7TMA4-Q1WG82,-2.3343,-0.6326,-4.0714
P70288-Q9JHD1,-172.6734,-28.6741,-17.7543
O54833-P70288,-170.557,-29.8497,-51.0783
O88895-P31938,-142.9011,-20.8959,-17.6932
Q9Z2V5-P47811,-305.5056,-44.988,-89.3309
Q61686-Q6NZM9,-95.9896,-14.8909,-80.7688
Q6NZM9-O54864,-372.4887,-57.9345,-158.8439
Q9EPW2-O89090,-166.6004,-27.2467,-62.0501
Q9ESL9-Q00731,-44.2869,-8.6873,-26.0166
O70460-Q9WUT7,-177.4019,-28.2764,-120.8973
Q60855-P39429,-96.1549,-16.0992,-50.8568
P10889-P70658,-245.2028,-35.9841,-119.557
Q9JI71-Q60843,-60.9995,-8.021,1.431
Q3URU2-P02340,-1047.4016,-160.7943,-48.8396
Q8R0I0-P06804,-66.1602,-9.1433,-15.901
P11032-P35918,-71.4159,-11.5261,14.9264
Q61735-Q03350,-21.1147,-2.2398,29.674
P05017-Q07079,-174.9478,-24.135,-93.7281
P50608-P04202,-171.0365,-27.4991,7.8844
Q9QUJ7-P42227,-235.9936,-35.4092,-44.4432
P29268-Q00731,-72.3308,-14.0365,-30.6037
Q9Z2X8-O89090,-231.3011,-30.5741,-31.2764
P97714-P97717,-78.4229,-12.3352,-61.5491
Q01237-Q3U1N2,-96.1522,-11.1839,29.3562
P26040-P26043,-1034.9465,-168.308,-786.16010000000006
P26040-P26041,-1121.2651,-179.0368,-800.2714
P18893-Q61830,-137.796,-23.8448,45.4093
P08920-P18181,-56.2834,-9.972,-50.3395
Q8K2K6-Q60769,-200.2302,-29.9878,-14.5153
Q9Z0J4-Q00519,-197.921,-26.1523,69.6225
O35099-Q9Z0J4,-371.0235,-53.7028,-23.3233
O09106-P60324,-131.6789,-19.8575,-45.2034
Q8CHK4-O54829,-377.3735,-55.5334,3.6894
O54829-Q923E4,-103.551,-15.6215,-48.3555
Q60765-O54829,-119.8387,-18.0417,-61.7797
Q8CHK4-Q04207,-276.6211,-43.7779,-98.9321
O54829-P06804,-74.795,-13.3979,-18.7943
Q8BNJ3-O55234,-268.8433,-39.5674,-66.0268
Q8BNJ3-P59941,-136.9047,-19.0946,-24.6888
Q9Z0X4-P61014,-156.8741,-26.3729,-76.9937
Q7TN79-Q9Z0X4,-132.4756,-27.2947,-48.1041
Q08369-Q9EPZ6,-109.0778,-16.5714,-64.3433
Q62443-Q9EPZ6,-103.84,-18.1753,-16.4415
P05622-Q9EPZ6,-285.6784,-45.6332,22.2225
Q9Z1W4-Q62312,-145.8748,-23.685,26.2901
P17710-O08528,-174.7006,-21.9514,28.6135
Q9CQ62-Q00612,-88.3357,-13.8854,-22.5944
P42582-P97471,-115.0079,-18.9655,-33.2838
P42582-Q9DBR7,-264.7895,-46.4396,-92.4345
Q08048-Q00731,-143.0214,-27.3711,-94.6638
P36363-P18893,-73.1921,-9.289,19.9998
P04202-P29533,-124.0866,-16.3889,-28.0304
P08505-P09056,-60.1143,-7.8216,20.4316
Q9WVS6-Q8BH75,-65.8129,-10.1361,17.4571
Q8VBW6-Q8C878,-407.1627,-57.3402,-184.447
P40224-O35988,-65.5069,-11.8478,-48.8794
P40224-P09055,-65.4371,-13.4958,-25.7808
Q9JK92-Q9Z0J4,-150.7493,-19.4791,-6.5813
Q99JA0-P26361,-155.7858,-24.1112,-19.6487
P35438-P16054,-208.0205,-36.1401,-93.1039
Q8CFN5-P51667,-53.8709,-8.3657,9.9366
P50462-P20444,-195.0312,-28.6952,-62.8195
Q9JLV1-P50462,-62.8256,-11.3062,-18.1442
P51437-Q01063,-93.3666,-16.3728,-29.7438
Q01063-Q9WVC6,-207.4766,-32.5281,-114.7327
Q9ESU6-Q08369,-353.5179,-54.2572,-138.514
O88643-Q9EQT3,-306.6824,-47.9401,-117.7916
P70326-O70283,-79.5413,-13.1139,-27.7144
O35565-P70326,-97.1584,-16.3128,-10.6589
P57785-P43021,-151.053,-26.0447,-59.9271
P42582-Q60707,-107.7595,-18.0572,-48.3764
Q08369-Q6DR98,-61.6186,-9.7618,-14.117
Q61169-Q6DR98,-60.5842,-10.0395,-24.9075
P63013-P63028,-57.5692,-9.5609,-20.3965
P97820-P39429,-276.4615,-45.7374,-100.6193
Q9WV60-P97287,-127.5497,-23.485,-64.3802
P17918-Q921P9,-126.2765,-19.9993,-95.9901
P30285-P12791,-79.9651,-12.8084,-7.5587
P30285-Q921P9,-119.5577,-19.8979,-52.2457
P51437-Q1WG82,-50.8141,-8.9969,9.0356
P70460-Q1WG82,-90.9836,-11.5978,-17.5983
Q05CL8-Q923E4,-226.7613,-38.6611,-75.9454
P10810-P08508,-97.1695,-16.9878,-20.9579
Q8CI15-P39429,-33.6929,-7.5451,-21.4341
P40764-P13297,-39.0441,-6.575,-29.5311
P13297-P29037,-95.8883,-13.5327,-22.2274
P13297-Q03358,-67.1256,-12.8851,11.8689
Q03358-Q8C5D8,-51.387,-8.2019,18.4277
P31750-Q8VCN5,-88.4366,-13.8502,10.7631
O35516-P06804,-128.2688,-18.4468,-6.0701
O35516-P05480,-482.4227,-72.0999,-43.7085
Q62137-P42227,-129.4377,-17.416,-26.245
O55003-P56501,-163.4323,-27.6944,-44.4329
O55003-P00397,-55.8231,-6.8531,-23.5465
P00397-P56501,-12.2217,-1.5778,-1.9545
Q8R526-A2A259,0,0,0
O35864-Q9R0P9,-95.7078,-12.7326,4.9496
Q9CR00-Q9R0P9,-60.9792,-10.6729,-0.1721
Q61221-Q9R0P9,-30.7437,-4.1068,4.0919
P02340-Q9R0P9,-96.416,-16.6928,-11.2759
P56818-Q9R0P9,-89.6531,-12.6719,1.608
P49698-P97497,-148.0197,-20.4905,-5.5654
P60324-Q9EPK8,-128.0124,-20.3034,1.9123000000000001
P35700-O08586,-58.7803,-7.1135,-11.6572
Q08369-Q924A0,-116.8203,-24.1689,-65.4653
Q01341-Q60765,-138.4203,-21.8037,-21.8475
Q61221-Q91Y86,-148.8001,-23.7184,-63.0203
Q62073-Q91Y86,-191.7561,-25.8187,-20.1356
P16951-Q91Y86,-190.2755,-27.7518,-103.2986
O55222-Q9EPC1,-158.7963,-20.3963,-94.2183
P20029-P61620,-115.4847,-17.6826,22.7441
Q05117-P61620,-77.3217,-11.9393,-43.7235
P61620-Q8BU14,-55.0025,-7.5279,-10.9911
Q69ZK0-P63001,-146.2808,-20.4841,-85.2321
P11032-P41245,-198.9066,-29.773,-16.0745
P33434-P63082,-5.3019,-0.2883,5.8079
P41245-P63082,-29.7657,-4.9975,-24.6404
Q9WV60-P05132,-165.0322,-25.5744,-99.6862
P70335-P20152,-915.2583,-153.2416,-349.8688
P04202-P22561,-117.1833,-17.8817,-28.4087
P31750-Q6P1F6,-109.0667,-19.515,-18.3783
Q99KQ4-Q9WTN3,-73.4091,-11.8739,-1.8387
P11881-P32883,-78.8189,-11.253,-8.0956
P16014-P11881,0,0,0
P07321-Q6PGN1,-79.8071,-12.7153,14.9382
Q769J6-E2JF22,0,0,0
O35598-P62080,-185.3175,-28.7184,-144.6136
Q01705-P62080,-163.4801,-27.1016,-57.1083
Q61164-Q9CW03,-40.5469,-10.8525,-15.4774
O09100-Q61550,-17.9514,-2.3306,5.2085
Q61188-P15314,-161.5176,-26.5349,-101.1073
Q60765-Q9Z2F6,-104.3658,-19.4921,-67.9661
P28574-P49117,-50.8257,-9.9859000000000009,-13.5466
Q3UMR5-P70406,-27.2491,-4.1845,-10.6977
Q64331-Q9WVS6,-156.5314,-24.4409,69.7835
P12023-Q8CIB5,-207.5253,-26.3514,-32.9069
P60324-P37238,-234.686,-39.3217,-40.7822
P06804-P70196,-109.5545,-17.6834,-33.872
Q91X46-Q8CIZ8,331.7142,-47.9652,727.9451
Q8BXK9-P26043,-86.9986,-14.5178,48.8309
Q8BXK9-A2AI08,-318.765,-47.1754,-157.2979
Q8BXK9-Q64331,-60.5893,-10.7445,47.1744
P24807-A1L338,-109.8818,-16.7681,-22.9275
P26450-Q9QUN7,-334.5251,-51.9893,103.2529
P41245-Q9QUK6,-170.9761,-26.4993,55.7102
Q64373-Q61221,-132.4961,-22.7882,-54.0017
O35181-Q8CI15,-121.7612,-17.2258,-17.1164
Q6EBV9-Q8BQU7,-154.1231,-21.2646,-65.5256
Q61686-P14206,-55.0939,-10.7183,4.1271
P51437-Q8CG03,-140.0688,-20.9747,-38.4101
P08226-P70387,-79.107,-10.4633,-7.1891
P08226-P70227,-108.4309,-17.3758,142.3974
Q60994-O88351,-54.9801,-10.3235,19.866
Q60994-P08505,-41.3675,-7.5646,-4.4526
P06803-Q923E4,-178.5519,-28.4285,-100.0639
Q8K3Y3-Q80Z64,-22.9725,-3.1646,-0.735
O55222-Q8BFP9,-86.8929,-15.1854,-30.6178
P35396-P37238,-274.516,-45.2201,-64.7612
P35918-P35396,-252.7972,-39.0524,-15.0141
P32883-Q9Z127,-71.0946,-12.8824,-1.5826
P01108-P17809,-195.7168,-29.9545,-34.8908
P01108-P53986,-14.4415,-1.9176,2.9513
P01108-O70451,-156.1344,-26.3264,-41.8358
P31750-Q99PR8,-125.1485,-19.8499,-34.9911
P45481-Q99PR8,-260.7976,-42.3606,-4.3136
Q99PR8-Q07279,-55.8735,-7.6914,3.9884
Q99PR8-Q9QUK6,-195.569,-27.7214,-6.519
Q61646-P04247,-86.9493,-14.1526,21.3197
P20109-P52633,-47.0954,-6.7285,29.1878
Q9JJ26-Q9EPB4,-52.3573,-6.2262,5.1703
Q60795-Q8R4B8,-279.7397,-50.4819,-24.0606
P26955-P35419,-152.7296,-21.6524,7.0442
Q8BK64-P12979,-83.7302,-15.9524,-38.5893
O35930-P0C191,-181.0375,-29.8769,-52.9613
P31750-Q9QUK6,-240.2786,-40.4426,-27.8986
Q60793-P52633,-253.4901,-39.5764,-57.6055
P37238-P52633,-454.6167,-67.1964,-9.1801
Q61411-Q9WTK7,-66.8752,-10.3791,-1.9327
Q60751-P63166,-112.712,-18.4687,-4.7986
P05017-Q9JLN9,-98.1067,-17.3116,15.3718
Q9D2H9-Q61371,-350.1555,-59.977,-97.3271
Q9D2H9-P60122,-238.2584,-37.744,-84.4265
Q9D2H9-Q9WTM5,-238.8473,-38.1901,-7.1383
P07901-Q9CX34,-314.1367,-52.6577,-154.0739
Q9QUI0-Q9JM73,-46.7418,-5.9136,-11.806
Q9QUI0-P46938,-164.8426,-26.6021,-31.7572
Q91WZ8-Q9QUI0,-26.3901,-4.653,-11.7474
Q91WZ8-Q3UIJ9,-298.7584,-50.2003,-156.6509
Q9QUI0-Q8BLR7,-73.672,-10.2644,13.1253
Q9QUI0-P27870,-202.9465,-31.7126,-25.7891
Q99KD6-E9Q557,-278.211,-42.6791,-21.4743
Q9Z0F8-O55111,-473.6007,-73.1668,-13.5604
Q3TBT3-Q4JK59,-225.0974,-31.6646,-14.9683
P12850-O88508,-162.5579,-25.3334,-33.2222
P10889-O88508,-90.237,-13.7945,-44.5128
Q6W5C0-O88508,-91.3727,-15.966,23.7481
P10749-Q4JK59,-166.1831,-28.1192,-66.9607
P70380-Q62120,-185.196,-25.8467,-36.117
Q6NZA9-P02340,-71.3885,-11.0514,-7.8347
P32883-Q9WU78,-132.0581,-23.9403,-40.0704
O09044-P63024,-216.0056,-33.5086,-141.3265
Q9QY96-P37238,-169.223,-29.8686,-52.2768
P15655-P97333,-84.2361,-12.6499,6.2015
O70200-Q61176,-89.5582,-16.1759,108.4316
Q8R4Z4-Q9Z183,-193.7813,-32.9033,-116.1934
Q8BKJ9-P97471,-191.1447,-29.7502,-38.8486
Q63943-Q8BKJ9,-203.6895,-32.5092,-77.8758
Q8CIG8-Q8BKJ9,-204.5906,-40.5892,24.6205
Q8BKJ9-Q3TIX9,-91.31,-16.6256,11.3811
Q64378-Q8BKJ9,-132.7,-19.7865,10.6358
Q8CHE4-Q8BKJ9,-272.5846,-51.6557,-139.9708
P31750-Q8BKJ9,-59.6865,-14.4813,-20.3032
Q9DCN2-P60324,-132.4459,-18.0847,-48.1801
P27773-P13609,-68.4967,-12.9876,-37.8718
P13609-P10639,-85.9798,-11.2874,-69.581
P28474-P23242,-72.5553,-11.7421,-28.4233
P23242-P60324,-132.801,-20.8417,-94.6318
P54761-Q91YX7,-312.6606,-47.9334,-37.2834
P54761-Q921J2,-123.1268,-20.381,65.9921
P21275-P42582,-167.9481,-30.5989,-67.6417
P31938-Q63844,-180.4732,-29.8368,-77.4022
Q8BK64-P14901,-164.0713,-28.416,-50.9531
Q61093-Q6PHU5,-183.5487,-31.2795,-41.2502
P33435-P48759,-94.323,-16.5501,53.1232
P12025-P09405,-52.6266,-12.2069,-10.1819
P08505-P52332,-192.3541,-33.6106,-110.2166
P47873-P52332,-116.7805,-20.0043,-0.8794
P42227-Q00731,-81.4428,-11.8938,-4.1403
Q62120-P04202,-143.2626,-20.9095,16.9661
Q9D3F7-Q8BG60,-114.3787,-19.2627,-41.675
P20109-O09030,-97.3211,-16.774,-84.1209
P97333-O09126,-273.2335,-39.9252,-8.8308
P09225-P50284,-89.5036,-12.225,-39.4175
P41155-P50284,-101.3569,-14.6478,-84.2471
Q9ET35-Q9WU72,-155.9405,-22.6276,-102.0656
O88472-Q9WU72,-88.108,-12.8133,-53.2337
P51865-P20029,-266.4263,-34.5254,8.248
Q923E4-P23475,-194.8121,-29.5961,-36.1589
P15656-P16092,-315.4193,-43.7999,-97.804
P97742-P05132,-191.6342,-28.0128,33.0278
P97742-P47811,-84.4102,-12.5371,-17.5608
Q60929-P23204,-127.5954,-17.0717,-49.6108
Q8BMP4-P60324,-58.9851,-10.3902,-1.4718
Q8BMP4-P26450,-130.4418,-21.7994,-28.6262
P31750-Q8BMP4,-108.9653,-20.1312,-27.3968
Q91X78-Q8BFZ9,-389.195,-53.2642,-184.7996
P42567-P23242,-215.3472,-30.7022,-2.5586
Q8CBY8-P23242,-74.9179,-12.6585,-28.6786
P23242-Q8BZZ3,-228.5147,-34.1576,-19.1825
P23242-A2A5Z6,-95.8561,-13.6421,6.8125
P23242-Q62191,-63.6467,-11.7495,-13.0736
Q61221-O89090,-149.0792,-21.5072,7.5269
P60324-P98083,-161.3586,-22.7194,-65.9913
Q8VIM5-Q4JK59,-620.9051,-94.2424,-2.015
Q9JHI8-Q9WVC6,-120.5101,-16.9508,6.0357
A2AJK6-P27577,-1305.9267,-204.1344,185.7532
